file,channel,sample_rate,status
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNE,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNN,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VHE,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHN,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VME,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMN,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.EN1,100.0,Non-zero
IRIS-II.xml,II.JTS.00.EN2,100.0,Non-zero
IRIS-II.xml,II.JTS.00.ENZ,100.0,Non-zero
IRIS-II.xml,II.JTS.00.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LN2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LNZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VM2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,20.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.00.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.00.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.00.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.00.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.00.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.00.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.00.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.00.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BHE,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHN,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLE,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLN,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHE,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHN,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLE,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLN,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BLZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.BHE,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHN,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LHE,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHN,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VHE,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHN,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LCE,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LCQ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.LDI,1.0,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.10.BH1,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BH2,40.0,Non-zero
IRIS-II.xml,II.JTS.10.BHZ,40.0,Non-zero
IRIS-II.xml,II.JTS.10.LH1,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LH2,1.0,Non-zero
IRIS-II.xml,II.JTS.10.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.10.VH1,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VH2,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMU,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMV,0.1,Non-zero
IRIS-II.xml,II.JTS.10.VMW,0.1,Non-zero
IRIS-II.xml,II.JTS.XX.BHE,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.BHN,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHE,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHN,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.VHE,0.1,Non-zero
IRIS-II.xml,II.JTS.XX.VHN,0.1,Non-zero
IRIS-II.xml,II.JTS.XX.VHZ,0.1,Non-zero
IRIS-II.xml,II.JTS.XX.BHE,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.BHN,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.BHZ,20.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHE,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHN,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.LHZ,1.0,Non-zero
IRIS-II.xml,II.JTS.XX.VHE,0.1,Non-zero
IRIS-II.xml,II.JTS.XX.VHN,0.1,Non-zero
